STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,12.598,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,13.021,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,13.904,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UGA,Uganda,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,16.407,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UKR,Ukraine,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,9.116,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,8.418,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,11.9,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,9.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,URY,Uruguay,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,9.559,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UZB,Uzbekistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,11.184,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VUT,Vanuatu,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,12.155,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VEN,"Venezuela, RB",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,7.355,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VNM,Viet Nam,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,12.817,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VIR,Virgin Islands (U.S.),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,7.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,YEM,"Yemen, Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,27.538,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZMB,Zambia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,15.775,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZWE,Zimbabwe,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1969,11.629,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFE,Africa Eastern and Southern,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,18.87189817,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFW,Africa Western and Central,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,23.69310402,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARB,Arab World,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,16.8227259,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CSS,Caribbean small states,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.748848925,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CEB,Central Electricity Board (CEB),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.625411692,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAR,Early-demographic dividend,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,15.94295823,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAS,East Asia & Pacific,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.65535765,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.90186636,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEA,East Asia & Pacific (IDA & IBRD),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.901680524,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EMU,Euro area,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.62154153,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECS,Europe & Central Asia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.22288723,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.51740956,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TEC,Europe & Central Asia (IDA & IBRD),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.570257525,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EUU,European Union,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.37323788,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,18.71971829,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HPC,Heavily indebted poor countries (HIPC),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.19558617,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.399504378,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBD,IBRD only,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,11.42171509,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IBT,IDA & IBRD total,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.88009394,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDB,IDA blend,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,17.42427623,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDX,IDA only,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,20.48893239,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDA,IDA total,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,19.54850535,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTE,Late-demographic dividend,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.494636661,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCN,Latin America & Caribbean,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.64435569,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAC,Latin America & Caribbean (excluding high income),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.99800947,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLA,Latin America & Caribbean (IDA & IBRD),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.81057332,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LDC,Least developed countries: UN classification,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.68022732,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMY,Low & middle income,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,13.18976462,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.2128484,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,17.10521891,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEA,Middle East and North Africa,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,16.31583621,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNA,Middle East & North Africa (excluding high income),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,16.66796526,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TMN,Middle East & North Africa (IDA & IBRD),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,16.66796526,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.62373358,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NAC,North America,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.292376341,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OED,OECD members,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.710881213,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,OSS,Other small states,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.77948646,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PSS,Pacific island small states,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.122870032,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PST,Post-demographic dividend,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.555094184,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRE,Pre-demographic dividend,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.92729682,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SST,Small states,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,11.45726808,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAS,South Asia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,17.48921203,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSA,South Asia (IDA & IBRD),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,17.48921203,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSF,Sub-Saharan Africa,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,20.87383166,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SSA,Sub-Saharan Africa (excluding high income),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,20.87383166,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TSS,Sub-Saharan Africa (IDA & IBRD),WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,20.87383166,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.376526509,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WLD,World,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.13044973,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AFG,Afghanistan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,26.875,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ALB,Albania,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.013,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DZA,Algeria,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.882,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AGO,Angola,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,24.407,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ATG,Antigua and Barbuda,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,5.844,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARG,Argentina,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.151,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARM,Armenia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.491,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ABW,Aruba,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,5.88,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,13.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AZE,Azerbaijan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.247,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHS,"Bahamas, The",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,6.637,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BHR,Bahrain,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,6.904,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGD,Bangladesh,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,22.303,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRB,Barbados,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.59,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLR,Belarus,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.927,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLZ,Belize,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.92,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEN,Benin,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,24.108,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BMU,Bermuda,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BTN,Bhutan,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,23.621,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BOL,Bolivia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,19.313,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BIH,Bosnia and Herzegovina,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.082,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BWA,Botswana,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,13.033,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRA,Brazil,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10.82,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VGB,British Virgin Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.034,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,6.75,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.1,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BFA,Burkina Faso,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,25.107,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BDI,Burundi,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.636,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CPV,Cabo Verde,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,13.913,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KHM,Cambodia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,22.577,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CMR,Cameroon,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,18.599,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.3,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAF,Central African Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,20.302,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCD,Chad,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,24.061,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHI,Channel Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.69390015,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.365,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHN,China,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.6,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COL,Colombia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,8.579,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COM,Comoros,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,20.45,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.094,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,COG,"Congo, Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,13.77,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CRI,Costa Rica,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,6.943,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.167,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,10,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUB,Cuba,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,6.936,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CUW,Curacao,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,6.707,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.113,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.5,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.8,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DJI,Djibouti,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,17.433,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DMA,Dominica,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,9.454,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DOM,Dominican Republic,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,11.492,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ECU,Ecuador,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,12.138,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,17.09,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLV,El Salvador,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,15.396,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNQ,Equatorial Guinea,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,34.376,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ERI,Eritrea,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,22.336,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,11.2,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWZ,Eswatini,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,15.415,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ETH,Ethiopia,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,21.818,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRO,Faroe Islands,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.4,_Z,A,Normal value,PU
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FJI,Fiji,WB_WDI_SP_DYN_CDRT_IN,"Death rate, crude (per 1,000 people)",1970,7.472,_Z,A,Normal value,PU
